status,reason,segment_count,parsed_segments,parse_errors,parse_notes,normalized_candidate,parsed_math,macro_boundary,first_error,ID,title,canonical_equation
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,"\boldsymbol{\mu}_1(t)=\mu_0\hat{\mathbf{z}}, \boldsymbol{\mu}_2(t)=-\mu_0\hat{\mathbf{z}} || U_{\mathrm{con}}=\int_{V}\frac{\mathbf{B}\cdot\mathbf{B}}{2\mu_0} dV+\mathbf{F}_{\mathrm{mech}}\cdot\mathbf{d} || H_M=\int_{V}\mathbf{A}\cdot\mathbf{B} dV","boldsymbol*mu || Eq(U_{mathrm*(c*(n*o))}, F_{mathrm*(m*(e*(c*h)))}*d + Integral((B*B)/((2*(m*u_{0}))), V)) || Eq(H_{M}, intA*(B*dV))","boldsymbol*mu || Eq(U_{mathrm*(c*(n*o))}, F_{mathrm*(m*(e*(c*h)))}*d + Integral((B*B)/((2*(m*u_{0}))), V)) || Eq(H_{M}, intA*(B*dV))",,ID0371,Constrained Dipole Configuration,"\begin{adjustbox}{max width=\linewidth} $\displaystyle \boldsymbol{\mu}_1(t)=\mu_0\hat{\mathbf{z}},\qquad \boldsymbol{\mu}_2(t)=-\mu_0\hat{\mathbf{z}} $ \end{adjustbox} || \begin{adjustbox}{max width=\linewidth} $\displaystyle U_{\mathrm{con}}=\int_V\frac{\mathbf{B}\cdot\mathbf{B}}{2\mu_0}\,dV+\mathbf{F}_{\mathrm{mech}}\cdot\mathbf{d} $ \end{adjustbox} || \begin{adjustbox}{max width=\linewidth} $\displaystyle H_M=\int_V\mathbf{A}\cdot\mathbf{B}\,dV $ \end{adjustbox}"
Approximated Parse,unsupported LaTeX simplified,2,2.0,0,unsupported LaTeX simplified,u_{B}=\frac{B^{2}}{2\mu_{0}} || E_{B}=\int_{\Omega}u_{B} dV,"Eq(u_{B}, B**2/((2*mu_{0}))) || Eq(E_{B}, dV*intu_{B})","Eq(u_{B}, B**2/((2*mu_{0}))) || Eq(E_{B}, dV*intu_{B})",,ID0372,Magnetic Energy and Pressure Functional,"u_{B}=\frac{B^{2}}{2\mu_{0}} || E_{B}=\int_{\Omega}u_{B}\,dV"
Approximated Parse,unsupported LaTeX simplified,2,2.0,0,unsupported LaTeX simplified,"B(r,\theta,\phi)=\sum_{\ell=0}^{\infty}\sum_{m=-\ell}^{\ell} a_{\ell m}(r) Y_{\ell}^{m}(\theta,\phi) || a_{\ell m}(r)=\int_{S^2} B(r,\theta,\phi) \overline{Y_{\ell}^{m}(\theta,\phi)} d\Omega","Eq(B(r, theta, phi), Sum(Y_{ell}**m*a_{ell*m}(r), (m, -ell, ell), (ell, 0, oo))) || Eq(a_{e*(l*(l*m))}(r), Integral(B(r, t*(h*(e*(a*t))), phi), x))","Eq(B(r, theta, phi), Sum(Y_{ell}**m*a_{ell*m}(r), (m, -ell, ell), (ell, 0, oo)))",,ID0375,Spherical Harmonic Expansion,"B(r,\theta,\phi)=\sum_{\ell=0}^{\infty}\sum_{m=-\ell}^{\ell} a_{\ell m}(r)\,Y_{\ell}^{m}(\theta,\phi) || a_{\ell m}(r)=\int_{S^2} B(r,\theta,\phi)\,\overline{Y_{\ell}^{m}(\theta,\phi)}\,d\Omega"
Approximated Parse,unsupported LaTeX simplified,1,1.0,0,unsupported LaTeX simplified,\Xi_{\mathrm{cym}}=\int_{\Omega}\Phi_{n}\rho_{\mathrm{vac}} dV,"Eq(Xi_{mathrm*(c*(m*y))}, intPhi_{n}*(r*(h*(dV*o_{mathrm*(v*(a*c))}))))","Eq(Xi_{mathrm*(c*(m*y))}, intPhi_{n}*(r*(h*(dV*o_{mathrm*(v*(a*c))}))))",,ID0408,Cymatic-Vacuum Coupling,"\begin{adjustbox}{max width=\linewidth,center} $\displaystyle \Xi_{\mathrm{cym}}=\int_{\Omega}\Phi_{n}\rho_{\mathrm{vac}}\,dV $ \end{adjustbox}"
Approximated Parse,unsupported LaTeX simplified,1,1.0,0,unsupported LaTeX simplified,\ell_{\mathrm{T}}=\int_{\Gamma}\sqrt{|g|} dt,"Eq(e*(l*l_{T*mathrm}), Integral(sqrt(Abs(g)), t))",,,ID0430,Quantum Rectification \& Ratchet Logic,"\begin{adjustbox}{max width=\linewidth,center} $\displaystyle \ell_{\mathrm{T}}=\int_{\Gamma}\sqrt{|g|}\,dt $ \end{adjustbox}"
Approximated Parse,unsupported LaTeX simplified,1,1.0,0,unsupported LaTeX simplified,S = -\sum_{\mathrm{i}} p_{\mathrm{i}} \log p_{\mathrm{i}},"Eq(S, -S_{i*mathrm}*p_{i*mathrm}*log(p_{i*mathrm}, E))","Eq(S, -S_{i*mathrm}*p_{i*mathrm}*log(p_{i*mathrm}, E))",,ID0446,Calorimetric Entropy Verification,"\begin{adjustbox}{max width=\linewidth,center} $\displaystyle S = -\sum_{\mathrm{i}} p_{\mathrm{i}} \log p_{\mathrm{i}} $ \end{adjustbox}"
Approximated Parse,unsupported LaTeX simplified,2,2.0,0,unsupported LaTeX simplified,Semigroup(T_t) = \exp(t \mathcal{L}_{\mathrm{generator}}) \otimes \ItoIsometry || Semigroup(T_t) = \exp(t \mathcal{L}_{\mathrm{generator}}) \otimes \ItoIsometry,"Eq(S*(e*(m*(i*(g*(r*(o*(u*p(T_{t})))))))), ItoIsometry*exp(L_{mathrm*(g*(e*(n*(e*(r*(a*(t*(o*r))))))))}*t)) || Eq(S*(e*(m*(i*(g*(r*(o*(u*p(T_{t})))))))), ItoIsometry*exp(L_{mathrm*(g*(e*(n*(e*(r*(a*(t*(o*r))))))))}*t))",,,ID0503,The Cymatic Modulation Semigroup,Semigroup(T_t) = \exp(t \mathcal{L}_{\text{generator}}) \otimes \ItoIsometry || Semigroup(T_t) = \exp(t \mathcal{L}_{\text{generator}}) \otimes \ItoIsometry
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,Semigroup(T_t) = \exp(t \mathcal{L}_{\mathrm{generator}}) \otimes \ItoIsometry || Lk = Wr + Tw = \mathrm{const} || \HelicityInvariant,"Eq(S*(e*(m*(i*(g*(r*(o*(u*p(T_{t})))))))), ItoIsometry*exp(L_{mathrm*(g*(e*(n*(e*(r*(a*(t*(o*r))))))))}*t)) || False || HelicityInvariant",False || HelicityInvariant,,ID0505,Logit Transformations for Blob-Bit Scaling,Semigroup(T_t) = \exp(t \mathcal{L}_{\text{generator}}) \otimes \ItoIsometry || Lk = Wr + Tw = \text{const} \implies \HelicityInvariant
Approximated Parse,unsupported LaTeX simplified,2,2.0,0,unsupported LaTeX simplified,T^{\mu u} = \frac{1}{\mu_0} [ F^{\mu\alpha} F^{ u}_{\mathrm{phantom}{ u}\alpha} - \frac{1}{4} g^{\mu u} F_{\alpha\beta} F^{\alpha\beta} ] || \mathrm{EntanglementS} = -\sum_{\mathrm{k}} [ n_{\mathrm{k}} \mathrm{ln} n_{\mathrm{k}} + (1+n_{\mathrm{k}})\mathrm{ln}(1+n_{\mathrm{k}}) ],"Eq(T**(mu*u), (F**u*F**(alpha*mu) - g**(mu*u)*(F**(alpha*beta)*F_{alpha*beta})/4)/mu_{0}) || Eq(mathrm*(E*(n*(t*(a*(n*(g*(l*(e*(m*(e*(n*(S*t)))))))))))), -S_{k*mathrm}*(n_{k*mathrm}*(mathrm*(n_{k*mathrm}*(l*n))) + (mathrm*((l*n)*(n_{k*mathrm} + 1)))*(n_{k*mathrm} + 1)))","Eq(T**(mu*u), (F**u*F**(alpha*mu) - g**(mu*u)*(F**(alpha*beta)*F_{alpha*beta})/4)/mu_{0})",,ID0544,Weierstrass Flow Function,T^{\mu u} = \frac{1}{\mu_0} \left[ F^{\mu\alpha} F^{ u}_{\mathrm{phantom}{ u}\alpha} - \frac{1}{4} g^{\mu u} F_{\alpha\beta} F^{\alpha\beta} \right] || mathrm{EntanglementS} = -\sum_{\mathrm{k}} \left[ n_{\mathrm{k}} \mathrm{ln} n_{\mathrm{k}} + (1+n_{\mathrm{k}})\mathrm{ln}(1+n_{\mathrm{k}}) \right]
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,B_{\partial\Omega}\phi = \sum_{n} b_n(\partial\Omega) \phi_n || b_n = b_n^{\mathrm{geom}} + b_n^{\mathrm{top}} + b_n^{\mathrm{curv}} || \phi=\sum_{n} \phi_n,"Eq(B_{partialOmega}*phi, S_{n}*(phi_{n}*b_{n}(partialOmega))) || Eq(b_{n}, b_{n}**(mathrm*(c*(u*(r*v)))) + (b_{n}**(mathrm*(g*(e*(m*o)))) + b_{n}**(mathrm*(t*(o*p))))) || Eq(phi, S_{n}*phi_{n})","Eq(B_{partialOmega}*phi, S_{n}*(phi_{n}*b_{n}(partialOmega))) || Eq(phi, S_{n}*phi_{n})",,ID0555,The Master Trawin Hamiltonian (Unified Energy Operator),"B_{\partial\Omega}\phi = \sum_n b_n(\partial\Omega)\,\phi_n. || b_n = b_n^{\mathrm{geom}} + b_n^{\mathrm{top}} + b_n^{\mathrm{curv}}. || \phi=\sum_n \phi_n."
Approximated Parse,unsupported LaTeX simplified,2,2.0,0,unsupported LaTeX simplified,gamma_{n}=\oint_{C}\mathbf{A}\cdot d\mathbf{R}=\int_{S}\mathbf{F}\cdot d\mathbf{S} || \mathcal{J}_{\mathrm{out}}=\mathcal{T}_{\mathrm{TZP}}(\mathcal{K}_{\mathrm{TZP}}),False || J*mathcal,False || J*mathcal,,ID0586,Berry Phase Tomography (Atemporal Readout),gamma_{n}=\oint_{C}\mathbf{A}\cdot d\mathbf{R}=\int_{S}\mathbf{F}\cdot d\mathbf{S} || mathcal{J}_{\mathrm{out}}=\mathcal{T}_{\mathrm{TZP}}\!\left(\mathcal{K}_{\mathrm{TZP}}\right)
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,eta_{duty} = \frac{\tau_{ext}}{\tau_{cycle}} || \tau_{cycle} = \sum \tau_{\mathrm{i}} || \mathcal{J}_{\mathrm{out}} = \mathcal{T}_{\mathrm{TZP}}(\mathcal{K}_{\mathrm{TZP}}),"Eq(e*(a_{du*(t*y)}*t), tau_{e*(t*x)}/tau_{c*(y*(c*(e*l)))}) || Eq(t*(a*u_{c*(y*(c*(e*l)))}), S*(t*(a*u_{i*mathrm}))) || J*mathcal",J*mathcal,,ID0588,Duty Cycle Efficiency,eta_{duty} = \frac{\tau_{ext}}{\tau_{cycle}} \implies \tau_{cycle} = \sum \tau_{\mathrm{i}} || mathcal{J}_{\mathrm{out}} = \mathcal{T}_{\mathrm{TZP}}\!\left(\mathcal{K}_{\mathrm{TZP}}\right)
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,u_T = \int_{\Gamma}\sqrt{|g|} \mathrm{d}\ell || \mathrm{d}s = \sqrt{|g|} \mathrm{d}\ell || u_T = \int_{\Gamma}\mathrm{d}s,"Eq(u_{T}, Integral((mathrm*(d*(e*(l*l))))*sqrt(Abs(g)), x)) || Eq(mathrm*(d*s), (mathrm*(d*ell))*sqrt(Abs(g))) || Eq(u_{T}, Integral(mathrm*(d*s), x))","Eq(u_{T}, Integral((mathrm*(d*(e*(l*l))))*sqrt(Abs(g)), x)) || Eq(mathrm*(d*s), (mathrm*(d*ell))*sqrt(Abs(g))) || Eq(u_{T}, Integral(mathrm*(d*s), x))",,ID0606,Higher Topos Stack Structure,"u_T := \int_{\Gamma}\sqrt{|g|}\,\mathrm{d}\ell. || \mathrm{d}s = \sqrt{|g|}\,\mathrm{d}\ell. || u_T = \int_{\Gamma}\mathrm{d}s."
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,T_{\mathrm{IM}} = \frac{1}{u_T} \int_{\Sigma} \phi_{m_1}^{*} \mathcal{L} \phi_{m_2} \mathrm{d}\Sigma || \int_{\Sigma} \phi_{m_1}^{*} \mathcal{L} \phi_{m_2} \mathrm{d}\Sigma || \mathcal{A}_{\mathrm{TZP}}(\mathrm{id}_{0609})=\mathcal{A}_{\mathrm{adm}},"Eq(T_{mathrm*(I*M)}, 1/u_{T}) || Integral(phi_{m_{1}}, x) || A*mathcal","Eq(T_{mathrm*(I*M)}, 1/u_{T}) || Integral(phi_{m_{1}}, x) || A*mathcal",,ID0609,Ramsey Interferometry Coherence Testing,"T_{\mathrm{IM}} = \frac{1}{u_T} \int_{\Sigma} \phi_{m_1}^{*} \,\mathcal{L}\, \phi_{m_2} \,\mathrm{d}\Sigma. || \int_{\Sigma} \phi_{m_1}^{*} \,\mathcal{L}\, \phi_{m_2} \,\mathrm{d}\Sigma. || \mathcal{A}_{\mathrm{TZP}}(\mathrm{id}_{0609})=\mathcal{A}_{\mathrm{adm}}"
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,T_{\mathrm{IM}} = \frac{1}{u_T} \int_{\Sigma} \phi_{m_1}^{*} \mathcal{L} \phi_{m_2} \mathrm{d}\Sigma || \int_{\Sigma} \phi_{m_1}^{*} \mathcal{L} \phi_{m_2} \mathrm{d}\Sigma || \boxed{ T_{\mathrm{IM}} = \frac{1}{u_T} \int_{\Sigma} \phi_{m_1}^{*} \mathcal{L} \phi_{m_2} \mathrm{d}\Sigma. },"Eq(T_{mathrm*(I*M)}, 1/u_{T}) || Integral(phi_{m_{1}}, x) || boxed","Eq(T_{mathrm*(I*M)}, 1/u_{T}) || Integral(phi_{m_{1}}, x) || boxed",,ID0614,THE ZERO POINT Potential V(phi) (THE Topological Energy LANDSCAPE),"T_{\mathrm{IM}} = \frac{1}{u_T} \int_{\Sigma} \phi_{m_1}^{*} \,\mathcal{L}\, \phi_{m_2} \,\mathrm{d}\Sigma. || \int_{\Sigma} \phi_{m_1}^{*} \,\mathcal{L}\, \phi_{m_2} \,\mathrm{d}\Sigma. || \boxed{ T_{\mathrm{IM}} = \frac{1}{u_T} \int_{\Sigma} \phi_{m_1}^{*} \,\mathcal{L}\, \phi_{m_2} \,\mathrm{d}\Sigma. }"
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,"\mathcal{D}_{\mathrm{ctrl}}[\Phi]=-\kappa(-\Delta)^{\alpha/2}\Phi+\lambda_3|\Phi|^2\Phi+\lambda_5|\Phi|^4\Phi || \sigma_{\mathrm{th}}=\sqrt{\frac{2D_{\mathrm{th}}k_BT}{\hbar}} || \langle\Phi,\mathcal{L}_{\mathrm{ctrl}}\Phi\rangle<0","D*mathcal || Eq(sigma_{mathrm*(h*t)}, sqrt((2*(D_{mathrm*(h*t)}*(T*k_{B})))/hbar)) || langlePhi","D*mathcal || Eq(sigma_{mathrm*(h*t)}, sqrt((2*(D_{mathrm*(h*t)}*(T*k_{B})))/hbar)) || langlePhi",,ID0618,Cymatic-Acoustic Coupling,"\begin{adjustbox}{max width=\linewidth} $\displaystyle \mathcal{D}_{\mathrm{ctrl}}[\Phi]=-\kappa(-\Delta)^{\alpha/2}\Phi+\lambda_3|\Phi|^2\Phi+\lambda_5|\Phi|^4\Phi $ \end{adjustbox} || \begin{adjustbox}{max width=\linewidth} $\displaystyle \sigma_{\mathrm{th}}=\sqrt{\frac{2D_{\mathrm{th}}k_BT}{\hbar}} $ \end{adjustbox} || \begin{adjustbox}{max width=\linewidth} $\displaystyle \langle\Phi,\mathcal{L}_{\mathrm{ctrl}}\Phi\rangle<0 $ \end{adjustbox}"
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,Q = \int_{\Sigma} J^\mu \mathrm{d}\Sigma_\mu || \nabla^T_\mu J^\mu = 0 || \frac{\mathrm{d}Q}{\mathrm{d}t}=0,"Eq(Q, Integral(J**m*(u*(mathrm*(d*(S*(i*(g*(m*(a_{m}*u)))))))), x)) || Eq(J**mu*nabla**T_{mu}, 0) || Eq((mathrm*(Q*d))/((mathrm*(d*t))), 0)","Eq(Q, Integral(J**m*(u*(mathrm*(d*(S*(i*(g*(m*(a_{m}*u)))))))), x)) || Eq(J**mu*nabla**T_{mu}, 0)",,ID0625,Strategic Thought Geodesic Paths,"Q = \int_{\Sigma} J^\mu \,\mathrm{d}\Sigma_\mu. || \nabla^T_\mu J^\mu = 0. || \frac{\mathrm{d}Q}{\mathrm{d}t}=0."
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,"S[\phi] = \int_{M} \mathcal{L}_T ( \phi,\nabla^T\phi,g ) \mathrm{d}^n x || \mathcal{L}_T ( \phi,\nabla^T\phi,g ) || \boxed{ S[\phi] = \int_{M} \mathcal{L}_T ( \phi,\nabla^T\phi,g ) \mathrm{d}^n x. }","Eq(S*phi, Integral((mathrm*(d**n*x))*L_{T}(phi, nabla**T*phi, g), x)) || L*mathcal || boxed","Eq(S*phi, Integral((mathrm*(d**n*x))*L_{T}(phi, nabla**T*phi, g), x)) || L*mathcal || boxed",,ID0632,Neural Tzp Signature Detection,"S[\phi] = \int_M \mathcal{L}_T \left( \phi,\nabla^T\phi,g \right) \,\mathrm{d}^n x. || \mathcal{L}_T \left( \phi,\nabla^T\phi,g \right). || \boxed{ S[\phi] = \int_M \mathcal{L}_T \left( \phi,\nabla^T\phi,g \right) \,\mathrm{d}^n x. }"
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,"\frac{\delta S}{\delta \phi}=0 || \nabla^T_a\nabla^{T a}\phi + \frac{\partial V_T}{\partial \phi} + \mathcal{C}_{RT} + \mathcal{C}_{\tau} = 0 || S[\phi] = \int_{M} \mathcal{L}_T ( \phi,\nabla^T\phi,g ) \mathrm{d}^n x","Eq((S*delta)/((delta*phi)), 0) || C*mathcal + (nabla**T_{a}*(nabla**(T*a)*phi) + Derivative(V_{T}, phi)) || Eq(S*phi, Integral((mathrm*(d**n*x))*L_{T}(phi, nabla**T*phi, g), x))","Eq((S*delta)/((delta*phi)), 0) || C*mathcal + (nabla**T_{a}*(nabla**(T*a)*phi) + Derivative(V_{T}, phi)) || Eq(S*phi, Integral((mathrm*(d**n*x))*L_{T}(phi, nabla**T*phi, g), x))",,ID0634,Topological Protection Fundamental Group,"\frac{\delta S}{\delta \phi}=0. || \nabla^T_a\nabla^{T\,a}\phi + \frac{\partial V_T}{\partial \phi} + \mathcal{C}_{RT} + \mathcal{C}_{\tau} = 0. || S[\phi] = \int_M \mathcal{L}_T \left( \phi,\nabla^T\phi,g \right) \,\mathrm{d}^n x ,"
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,L = \int_{V} (\mathbf{r}\times\mathbf{J}) \mathrm{d}^3x || \frac{\mathrm{d}L}{\mathrm{d}t} = \int_{V} (\mathbf{J}\times\mathbf{B}) \mathrm{d}^3x || \mathbf{r}\times\mathbf{J},"Eq(L, Integral((J*r)*(mathrm*(d**3*x)), x)) || Eq((mathrm*(L*d))/((mathrm*(d*t))), Integral((B*J)*(mathrm*(d**3*x)), x)) || (J*mathbf)*(mathbf*r)","Eq(L, Integral((J*r)*(mathrm*(d**3*x)), x)) || (J*mathbf)*(mathbf*r)",,ID0637,Kuramoto Planetary Spin Model,"L = \int_V (\mathbf{r}\times\mathbf{J}) \,\mathrm{d}^3x. || \frac{\mathrm{d}L}{\mathrm{d}t} = \int_V (\mathbf{J}\times\mathbf{B}) \,\mathrm{d}^3x. || \mathbf{r}\times\mathbf{J}."
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,H = \int_{V} \mathbf{A}\cdot\mathbf{B} \mathrm{d}^3x || H=w \Phi || \boxed{ H=w \Phi. },"Eq(H, Integral(A*(B*(mathrm*(d**3*x))), x)) || Eq(H, Phi*w) || boxed","Eq(H, Integral(A*(B*(mathrm*(d**3*x))), x)) || Eq(H, Phi*w) || boxed",,ID0641,Logarithmic Address Dimensionality,"H = \int_V \mathbf{A}\cdot\mathbf{B} \,\mathrm{d}^3x. || H=w\,\Phi. || \boxed{ H=w\,\Phi. }"
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,B_{\partial\Omega}\phi = \sum_{n} b_n(\partial\Omega) \phi_n || b_n = b_n^{\mathrm{geom}} + b_n^{\mathrm{top}} + b_n^{\mathrm{curv}} || \phi=\sum_{n} \phi_n,"Eq(B_{partialOmega}*phi, S_{n}*(phi_{n}*b_{n}(partialOmega))) || Eq(b_{n}, b_{n}**(mathrm*(c*(u*(r*v)))) + (b_{n}**(mathrm*(g*(e*(m*o)))) + b_{n}**(mathrm*(t*(o*p))))) || Eq(phi, S_{n}*phi_{n})","Eq(B_{partialOmega}*phi, S_{n}*(phi_{n}*b_{n}(partialOmega))) || Eq(phi, S_{n}*phi_{n})",,ID0655,The Infinite-Order Transition Divergence,"B_{\partial\Omega}\phi = \sum_n b_n(\partial\Omega)\,\phi_n. || b_n = b_n^{\mathrm{geom}} + b_n^{\mathrm{top}} + b_n^{\mathrm{curv}}. || \phi=\sum_n \phi_n."
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,\mathcal{E}(\rho)=\sum_{k} E_k\rho E_k^\dagger || \sum_{k} E_k^\dagger E_k = I || \operatorname{Tr}(\mathcal{E}(\rho))=\operatorname{Tr}(\rho),"Eq(E(r*(h*o)), S_{k}*(E_{k}*(r*(h*(E_{k}*o))))) || E_{k}*S_{k} || Eq(operatorname*((T*r)*(mathcal*(E*rho))), operatorname*(rho*(T*r)))","Eq(E(r*(h*o)), S_{k}*(E_{k}*(r*(h*(E_{k}*o))))) || E_{k}*S_{k} || Eq(operatorname*((T*r)*(mathcal*(E*rho))), operatorname*(rho*(T*r)))",,ID0674,State Preparation Pulse Sequences,\mathcal{E}(\rho)=\sum_k E_k\rho E_k^\dagger. || \sum_k E_k^\dagger E_k = I. || \operatorname{Tr}(\mathcal{E}(\rho))=\operatorname{Tr}(\rho).
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,"\lim_{x\to p}\phi(x)=0, \lim_{x\to p}\nabla^T\phi(x)=0 || \int_{U} ( |\nabla^T\phi|^2 + V_T|\phi|^2 ) \mathrm{d}\mu_T <\infty || |\nabla^T\phi|^2 + V_T|\phi|^2","Eq(Limit(phi(x), x, p, dir='+-'), 0) || Integral((mathrm*(d*(m*u_{T})))*(V_{T}*Abs(phi)**2 + Abs(nabla**T*phi)**2), x) < oo || V_{T}*Abs(phi)**2 + Abs(nabla**T*phi)**2","Eq(Limit(phi(x), x, p, dir='+-'), 0) || Integral((mathrm*(d*(m*u_{T})))*(V_{T}*Abs(phi)**2 + Abs(nabla**T*phi)**2), x) < oo || V_{T}*Abs(phi)**2 + Abs(nabla**T*phi)**2",,ID0683,London Penetration Depth Tuning,"\lim_{x\to p}\phi(x)=0, \qquad \lim_{x\to p}\nabla^T\phi(x)=0. || \int_U \left( |\nabla^T\phi|^2 + V_T|\phi|^2 \right) \mathrm{d}\mu_T <\infty. || |\nabla^T\phi|^2 + V_T|\phi|^2."
Approximated Parse,unsupported LaTeX simplified,3,3.0,0,unsupported LaTeX simplified,\Pi_n\Phi_n(x)=\Phi_n(-x) || \Pi_n^2=I || \int_{\Omega}(\Phi_n(x)-\Phi_n(-x)) dx=0,"Eq(Pi_{n}*Phi_{n}(x), Phi_{n}(-x)) || Eq(Pi_{n}**2, I) || Eq(Integral(-P*h*i_{n}(-x) + P*(h*i_{n}(x)), x), 0)","Eq(Pi_{n}*Phi_{n}(x), Phi_{n}(-x)) || Eq(Pi_{n}**2, I) || Eq(Integral(-P*h*i_{n}(-x) + P*(h*i_{n}(x)), x), 0)",,ID0939,The Neutron-Flux Parity Operator,"\Pi_n\Phi_n(x)=\Phi_n(-x) || \Pi_n^2=I || \int_{\Omega}\bigl(\Phi_n(x)-\Phi_n(-x)\bigr)\,dx=0"
Approximated Parse,unsupported LaTeX simplified,2,2.0,0,unsupported LaTeX simplified,K_{perf} = \mathrm{SIMD} {\parallel} \circ \mathrm{ASM} {opt} || omega = \sum dq^i \wedge dp_i,"Eq(K_{p*(e*(f*r))}, mathrm*((S*(I*(D*M)))*(parallel*(circ*(mathrm*((A*(M*S))*(o*(p*t)))))))) || Eq(o*(m*(e*(a*g))), dp*(S*dq**i))","Eq(o*(m*(e*(a*g))), dp*(S*dq**i))",,ID0972,Attribute Allocation via Metamaterial Mapping,K_{perf} = \text{SIMD} {\parallel} \circ \text{ASM} {opt} || omega = \sum dq^i \wedge dp_i
Approximated Parse,unsupported LaTeX simplified,2,2.0,0,unsupported LaTeX simplified,Composition: \Phi_{\mathrm{t}} \circ \Phi_{\mathrm{s}} = \Phi_(t+s) (group property) || \mathcal{J}_{\mathrm{out}} = \mathcal{T}_{\mathrm{TZP}}(\mathcal{K}_{\mathrm{TZP}}),"Eq((P*(h*i_{mathrm*s}))*((C*(o*(m*(p*(o*(s*(i*(t*(i*(n*o))))))))))/((P*(h*i_{mathrm*t})))), P*h) || J*mathcal",J*mathcal,,ID0988,Q-Deformed Symmetry GROUP,- Composition: \Phi_{\mathrm{t}} \circ \Phi_{\mathrm{s}} = \Phi_(t+s) (group property) || mathcal{J}_{\mathrm{out}} = \mathcal{T}_{\mathrm{TZP}}\!\left(\mathcal{K}_{\mathrm{TZP}}\right)
